gene,cluster_id,logFC,logCPM,F,p_adj_val,p_adj.loc,p_adj.glb,contrast
RESF1,Mic,0.598707383400108,7.45225999929964,12.338114112784,0.000717885163876309,0.064772043535935,0.148070307732189,High_vs_Not_AD
AC079630.1,Mic,0.699826854324009,2.68135108417167,4.65779554084376,0.0336986423487448,0.286959077126524,0.356945168559494,High_vs_Not_AD
LRRK2,Mic,0.724184729249579,8.10425904244727,8.39507643110325,0.00479959094430985,0.139954323721322,0.25231088441216,High_vs_Not_AD
AC008124.1,Mic,0.527884157324164,3.93690240302671,11.1717972550263,0.0012467107482525,0.0818079719567594,0.175363810217188,High_vs_Not_AD
SLC38A1,Mic,0.759331052984562,4.46202908955452,4.47883006602163,0.0373019131246715,0.297622320769599,0.363451414353048,High_vs_Not_AD
RHEBL1,Mic,-0.778534491463174,1.78865830522418,8.37632523993431,0.00462900720478149,0.138164536193923,0.249498737426358,High_vs_Not_AD
COX14,Mic,-0.530440060012502,2.97328089393823,6.54205517832183,0.0123127092220003,0.193605857248009,0.301836666754417,High_vs_Not_AD
METTL7A,Mic,0.62370133072164,6.41098194470189,7.65615758344726,0.0069612319209282,0.156788043770326,0.272202117334301,High_vs_Not_AD
AC020637.1,Mic,0.913907746675353,1.48992458164509,5.32632093523705,0.0227334451753456,0.247106489589016,0.3303663996651,High_vs_Not_AD
IFNG-AS1,Mic,1.65401666842121,2.22133651683131,7.22949557048573,0.008451502310293,0.170031732584636,0.283432672818234,High_vs_Not_AD
CPM,Mic,0.946290064066738,8.39522679145008,15.1826195468967,0.000195723695008835,0.0393533186730673,0.106472695163959,High_vs_Not_AD
LYZ,Mic,1.28327726054916,3.16640447979259,8.28751428116728,0.00506446878518611,0.141198233030668,0.255354985876572,High_vs_Not_AD
AC025569.1,Mic,-0.506566498036984,6.96687248686305,4.7562748397383,0.0319949722186446,0.283768341377954,0.354512478148194,High_vs_Not_AD
GLIPR1,Mic,0.653266261887906,5.85839523374335,6.1045944235061,0.0155114149373079,0.211061066085918,0.309835058664723,High_vs_Not_AD
PPP1R12A-AS1,Mic,0.698282471400846,2.3454242665983,5.98115675516725,0.0164057515772062,0.216054198442478,0.312201723600634,High_vs_Not_AD
LINC02822,Mic,-0.787966031468508,2.36037564234292,7.23424738827303,0.00849930630486547,0.170031732584636,0.283432672818234,High_vs_Not_AD
LINC01619,Mic,0.97845984759857,4.96257772681451,10.1780618183951,0.00200237527927726,0.102888150790796,0.202290570295528,High_vs_Not_AD
LINC02397,Mic,1.31503817733383,5.69625881923819,5.59346077947789,0.0203422515834149,0.237306954531763,0.325837224225817,High_vs_Not_AD
PLXNC1,Mic,0.740382642584331,6.22895597027504,5.34564034832194,0.0232291036634436,0.24927546831572,0.331597213803867,High_vs_Not_AD
DEPDC4,Mic,-0.560953695639044,2.5329535026906,5.67560973696498,0.019348642101521,0.230356281416451,0.322142586453816,High_vs_Not_AD
CHPT1,Mic,0.500259714423522,6.94734904970544,7.56864707826651,0.00727712906662174,0.160326142705542,0.274521265192992,High_vs_Not_AD
DRAM1,Mic,0.958015007000158,5.52797984465396,8.63668580009643,0.00425682124591735,0.132767276637068,0.244147263901066,High_vs_Not_AD
BTBD11,Mic,0.654902111089169,4.47365493721437,4.08691478469204,0.0464271722042076,0.323708866730165,0.382419988069049,High_vs_Not_AD
MMAB,Mic,-0.578484685405195,2.94881137759223,8.28586778385977,0.00505236705128646,0.141198233030668,0.255354985876572,High_vs_Not_AD
LINC02356,Mic,-0.549072118222623,2.45633534748471,4.48146859916,0.0370478773150741,0.296813807791698,0.363063722110097,High_vs_Not_AD
OAS2,Mic,0.758253171547499,3.965843900059,9.64951603881444,0.00259173286697672,0.114190020423589,0.215896426533021,High_vs_Not_AD
ORAI1,Mic,0.531801382764455,3.13977177679115,9.36072316846166,0.00297797785896412,0.119735247708695,0.22492292708589,High_vs_Not_AD
UBC,Mic,-0.740640617093219,6.70347682569552,5.73315547396757,0.0188792223382682,0.229411148037456,0.320143196195646,High_vs_Not_AD
LINC00944,Mic,1.23783025858617,1.45016579085756,4.28478233208917,0.0404778691927828,0.306375764781455,0.370577787608099,High_vs_Not_AD
LINC00507,Mic,-0.88035150420523,2.22623419702647,10.035826138792,0.00206831145574557,0.103812798166196,0.203244561687216,High_vs_Not_AD
GLT1D1,Mic,-0.571508355128645,3.31791970925887,5.75076399314178,0.0187023734978326,0.228635200392559,0.319699851569064,High_vs_Not_AD
LINC00539,Mic,-0.671578340115184,3.47138019942925,4.55779898821559,0.03569619467999,0.291969293069427,0.360701141754518,High_vs_Not_AD
FLT1,Mic,0.983041437195424,5.98512815324545,4.00631283162761,0.0485682101822308,0.328659343724221,0.386204410868942,High_vs_Not_AD
LINC00544,Mic,1.29656781539037,1.62563299815323,10.985135560058,0.00123571525368612,0.0818079719567594,0.175186432523795,High_vs_Not_AD
LINC00426,Mic,2.01185719902395,1.63283324369673,9.73145404073915,0.00225302241952331,0.109632622577884,0.210199618213607,High_vs_Not_AD
HSPH1,Mic,-0.906065932933185,7.08874553113045,5.0678464908605,0.026991551775084,0.26447184344326,0.341682286320667,High_vs_Not_AD
STARD13,Mic,0.683100877412356,8.76500551156833,9.66846598825362,0.00256134981827515,0.113547114339544,0.215265940682986,High_vs_Not_AD
AL138999.2,Mic,0.655226116076052,2.95447239337201,4.30793094818126,0.0409827663335186,0.3066372831111,0.371122007482071,High_vs_Not_AD
LINC02334,Mic,-1.09447384242791,1.73694179673233,8.74292168442247,0.00382114215336779,0.130258644353503,0.237469815832041,High_vs_Not_AD
LINC00598,Mic,0.960550617927817,3.73425481293458,11.3244768890897,0.00116019546169228,0.0799374673105981,0.1711057959676,High_vs_Not_AD
DGKH,Mic,0.767135905074758,5.4826743523011,14.4297788470397,0.000274908066953341,0.0484470531712466,0.117553438509918,High_vs_Not_AD
AL359706.1,Mic,-0.722566957375313,3.51591280459306,5.15015751841458,0.025819909893931,0.261398331034274,0.339396579012949,High_vs_Not_AD
LINC00558,Mic,1.69588386106656,2.054738781222,8.22828742659836,0.00502059075948127,0.141191307480922,0.255071859167737,High_vs_Not_AD
AL162493.1,Mic,1.39037640264778,3.15603077707339,5.33065511777364,0.0234036118302531,0.250658816167698,0.332228819078694,High_vs_Not_AD
GPC5-AS1,Mic,2.23437682070554,1.56417900144789,13.981349144713,0.000280682469551949,0.0484470531712466,0.117808153206441,High_vs_Not_AD
GPC6,Mic,-0.522599237171604,4.57951323874921,4.27026738197461,0.0418872529152043,0.30956946840013,0.37294587954167,High_vs_Not_AD
GPR183,Mic,-0.938508664573602,6.53786137402486,6.10484186497085,0.0155086306419515,0.211061066085918,0.309835058664723,High_vs_Not_AD
IRS2,Mic,0.676135415276521,7.84077557766628,8.50474757944943,0.00454414314539818,0.138019911330277,0.24826929945533,High_vs_Not_AD
AL162497.1,Mic,0.662828632958405,2.6478582064109,5.93487587895532,0.0169024235546061,0.218063390667755,0.314004049751342,High_vs_Not_AD
AL356740.2,Mic,-0.581529025520484,2.24612453160463,4.94348963114825,0.0286283499494109,0.270683162295459,0.346024322734463,High_vs_Not_AD
POTEG,Mic,1.73031603333114,2.18929180200775,11.3385470627888,0.00108505399671283,0.0779033798744554,0.169541999829856,High_vs_Not_AD
RNASE6,Mic,0.598896770929381,4.5023463473204,7.74831323204412,0.00665038333301196,0.154374441901677,0.270394451479542,High_vs_Not_AD
RNASE1,Mic,1.17340506003708,4.35230479716212,5.44371894317796,0.0220533106857704,0.24471748416904,0.329417387266522,High_vs_Not_AD
LINC00641,Mic,0.503116156426031,3.19902460825808,5.81599371083828,0.0180737459909022,0.224558886664013,0.317808726591481,High_vs_Not_AD
TRAC,Mic,2.9281711561663,1.87451056826839,10.4082380114825,0.00159587732629461,0.0926831743753782,0.190087215458729,High_vs_Not_AD
ABHD4,Mic,0.683882097615705,1.97626838452329,7.10956190287977,0.00897316132329557,0.174304908949522,0.286059655575628,High_vs_Not_AD
EMC9,Mic,0.643811803731943,2.24133138336318,5.36645694793501,0.0227582938947669,0.247106489589016,0.3303663996651,High_vs_Not_AD
LINC02306,Mic,-1.07548311765649,3.39953090619818,11.9848959285797,0.000846356553882833,0.0682132656645482,0.155328244663626,High_vs_Not_AD
NFKBIA,Mic,0.753284896265602,5.78369154807542,11.7133662383474,0.000962374147247213,0.07257545932325,0.163221531006293,High_vs_Not_AD
RPS29,Mic,0.538276942234865,6.38887387156937,7.91983738983106,0.00609236857361171,0.150388127413257,0.265637672245472,High_vs_Not_AD
AL627171.2,Mic,0.723604669035778,4.54100890849952,4.41016331727083,0.0387489200800983,0.301274612555678,0.367035060287118,High_vs_Not_AD
FERMT2,Mic,0.670038184067152,4.02117817014708,7.25326881851409,0.00855879482531189,0.170031732584636,0.283432672818234,High_vs_Not_AD
LGALS3,Mic,1.54055540162846,3.3811339139554,15.618610456241,0.000161806208149256,0.0354619531910005,0.100762066990345,High_vs_Not_AD
LINC02284,Mic,0.611951341074221,3.88147659163914,4.18126048955995,0.0440383457039392,0.315917294926791,0.37707063882347,High_vs_Not_AD
LINC01500,Mic,-1.05757584855183,4.88370312205662,9.91326168546962,0.00227662737200032,0.109632622577884,0.210746669334133,High_vs_Not_AD
SLC38A6,Mic,0.563521606216488,5.59451658044377,7.09011336320392,0.00929378447834963,0.175054847018381,0.287183783250001,High_vs_Not_AD
PRKCH,Mic,0.653481192091608,8.24948789244496,17.8470872457851,6.05693917927419e-05,0.0223929473364483,0.0754371192946438,High_vs_Not_AD
AL359220.1,Mic,1.0460224452739,2.43781243707454,8.38077226510366,0.00476775661819856,0.139954323721322,0.251903674733264,High_vs_Not_AD
AL355916.1,Mic,0.724749872081246,2.96599252443343,5.49401746367249,0.0214375668214549,0.242645240094833,0.32876051201898,High_vs_Not_AD
SYNE2,Mic,1.11733447671349,4.55653822106972,5.46412819250996,0.0218100064929455,0.243960503379116,0.329184125169328,High_vs_Not_AD
ZBTB25,Mic,0.582253226955388,5.56776208791532,12.0589561021879,0.000818313304505072,0.0671630279286545,0.15414931812309,High_vs_Not_AD
TMEM229B,Mic,-0.579546188778294,3.9235438572018,5.91022078962413,0.0172009339026365,0.219448335533266,0.315064636486194,High_vs_Not_AD
AL121820.3,Mic,-0.649765599544785,1.76155383037605,4.642521968244,0.0334592636535284,0.286595748829924,0.356362070955026,High_vs_Not_AD
ZFP36L1,Mic,-0.826868669090907,9.15007451937187,20.1696769137617,2.24750696139008e-05,0.0147766877124922,0.061251885467254,High_vs_Not_AD
ACTN1,Mic,0.603875554887357,4.84326395366055,5.28395258253594,0.0240221361001934,0.251503649974436,0.334534865340262,High_vs_Not_AD
AC004817.5,Mic,-0.898604901331901,3.83710595433743,4.33454532825183,0.0404135391454871,0.306375764781455,0.370577787608099,High_vs_Not_AD
NPC2,Mic,0.543247675606731,6.16991033347258,10.8676528438484,0.00143677600171805,0.0879561382791778,0.183891352858855,High_vs_Not_AD
LTBP2,Mic,0.679568734091997,3.9169708193305,6.99899934902645,0.00975172676973106,0.178003799755479,0.28930042901686,High_vs_Not_AD
RPS6KL1,Mic,-0.563548797166637,3.1471518447302,4.75752169541103,0.0319544056407681,0.283768341377954,0.354421291337917,High_vs_Not_AD
FOS,Mic,-1.16544165675648,6.11400164352726,7.12228615476119,0.00914089249468004,0.174500047783064,0.287183783250001,High_vs_Not_AD
AC008050.1,Mic,-0.905145311725414,6.15123214683942,7.57153881787532,0.00726714511830087,0.160326142705542,0.274521265192992,High_vs_Not_AD
TMEM63C,Mic,-0.838102304937952,4.21347470630578,17.1092002450787,8.38896774240454e-05,0.0259510149059935,0.0847371613306206,High_vs_Not_AD
CCDC88C,Mic,0.805979727797372,3.37803571145875,3.99598554061447,0.0488651896655313,0.32942056881217,0.386638692768972,High_vs_Not_AD
CATSPERB,Mic,1.5829750235908,2.09592113178858,9.27706928179705,0.0029517184929798,0.119641655788287,0.22460718854436,High_vs_Not_AD
TC2N,Mic,2.11738376054398,3.5879948648768,8.17147070057995,0.00535860202219944,0.144219968938606,0.257445274902483,High_vs_Not_AD
LINC01550,Mic,0.992263877700183,1.66241117358076,5.2590587078124,0.0237421336170356,0.250988133722688,0.333549413407161,High_vs_Not_AD
BCL11B,Mic,1.32591019505075,3.95565203950633,5.91413795952493,0.0171682327514774,0.219349426957857,0.31494632720253,High_vs_Not_AD
HHIPL1,Mic,-0.994996738754397,3.23322250469364,19.0408895108772,3.60234837582248e-05,0.0169706854849035,0.065160988219825,High_vs_Not_AD
MEG8,Mic,-0.68292682319517,5.33377516574063,9.69130327011264,0.00253455780271453,0.113497627502706,0.214614309310646,High_vs_Not_AD
XRCC3,Mic,-0.556373650661801,2.80627383356861,4.43131552977091,0.0382076183934968,0.299767639548978,0.36545987237143,High_vs_Not_AD
TMEM179,Mic,-0.722266059383123,2.16858522496107,4.54734323664336,0.0355523857740376,0.291893235197209,0.360172093488218,High_vs_Not_AD
ATP10A,Mic,1.44468312272745,3.12881501800484,9.14737181141712,0.0033045296694862,0.123410096464565,0.230378960697705,High_vs_Not_AD
GREM1,Mic,0.755655655580702,2.05639942442215,4.5869214513899,0.0347545256065393,0.288899711942379,0.358743803717957,High_vs_Not_AD
RASGRP1,Mic,0.799745847500798,3.35748819594481,4.83059568026132,0.0307366866105693,0.280160370200246,0.351728672875468,High_vs_Not_AD
LINC02694,Mic,2.43257531459301,2.79328739257941,9.73032264163361,0.00241732549012071,0.11274406085923,0.213863286792521,High_vs_Not_AD
BMF,Mic,0.845359192060332,4.27028780411523,9.34618620189223,0.00300397746554036,0.120143246497786,0.225430578272318,High_vs_Not_AD
CKMT1B,Mic,-0.651698118728035,1.97823466018287,4.4553367724532,0.0373139632155457,0.297622320769599,0.363486285042757,High_vs_Not_AD
TNFAIP8L3,Mic,0.787672989633782,3.21267128095335,4.29460594198569,0.0412980505373731,0.308237193422259,0.371808201864663,High_vs_Not_AD
AC066613.2,Mic,0.757910698271792,6.72631862565631,5.97332860227222,0.0166220314479763,0.217179487230639,0.313003873017634,High_vs_Not_AD
RAB27A,Mic,0.531529394595854,6.45793385008045,4.20014540422798,0.0435493532212225,0.315093601970067,0.37655983279038,High_vs_Not_AD
DNAAF4,Mic,-0.508137414075831,4.46244880984209,5.70551433842031,0.0191708947292614,0.230077582969661,0.321915672526956,High_vs_Not_AD
POLR2M,Mic,0.548662004477774,3.29846921643011,9.16279985145385,0.00328589218926684,0.123410096464565,0.230010270515837,High_vs_Not_AD
AQP9,Mic,1.91811028169578,2.97341268258268,6.65882513959521,0.0115678476188425,0.189562631574502,0.298361970901725,High_vs_Not_AD
MYO1E,Mic,0.606315771287705,8.27299050765656,8.17748626155445,0.00535166517445633,0.144219968938606,0.257445274902483,High_vs_Not_AD
ANXA2,Mic,1.47581638545186,4.11249027995747,17.7612711190801,6.33418136769557e-05,0.0228603621836975,0.0774234243161071,High_vs_Not_AD
TLN2,Mic,-0.545639134963961,8.32723786924441,13.5769874045343,0.000404963241904108,0.05212487593691,0.125294209441122,High_vs_Not_AD
AC100839.2,Mic,-0.851938711842369,2.09248550964413,5.3809451416551,0.0224400821443984,0.246935285825083,0.329755681016784,High_vs_Not_AD
RPLP1,Mic,0.584833701513367,7.3976811323662,6.01558485861288,0.0162549507867369,0.215179811042617,0.311833984114696,High_vs_Not_AD
THSD4,Mic,1.00543974552796,2.73048512176747,6.32386487823599,0.0137738436876976,0.202034152743183,0.303686680160691,High_vs_Not_AD
SNX33,Mic,0.63759890347296,2.20608507925546,6.40166076421158,0.0130976692069007,0.198553015317061,0.302504571490577,High_vs_Not_AD
PSTPIP1,Mic,0.649188131686328,4.28631509744892,4.99667296945172,0.0280755906001991,0.26871821930436,0.344219564966497,High_vs_Not_AD
DNAJA4,Mic,-0.705916456824258,4.19157201521942,6.831955228816,0.0106243434768019,0.183421182712258,0.293619580108397,High_vs_Not_AD
BCL2A1,Mic,-1.27440609149677,4.37862440617219,5.19371926526173,0.0252252652959847,0.258100894469482,0.338155355313791,High_vs_Not_AD
AC022558.2,Mic,-0.582428003742647,2.79932808828289,4.36430774793783,0.0396589582798944,0.304194386327732,0.368305275791933,High_vs_Not_AD
ISG20,Mic,1.18404893778044,2.57704352494934,8.60136581052932,0.00428927323635134,0.133504730424258,0.244147263901066,High_vs_Not_AD
MFGE8,Mic,1.11822846585231,2.72492808684932,11.8127872587918,0.000907141670945766,0.0705589988244658,0.158641996313562,High_vs_Not_AD
CIB1,Mic,0.56884985906789,3.24967258415297,8.13037290679151,0.00548488081530804,0.14560389386767,0.259159103362859,High_vs_Not_AD
IQGAP1,Mic,0.565032564951556,6.99103163006096,8.53079689298368,0.00448568811961164,0.136534258066412,0.247094693806162,High_vs_Not_AD
LINC02207,Mic,0.904216773228828,3.62589366584865,5.06593003826842,0.0270418138878447,0.264622217502872,0.341708349077978,High_vs_Not_AD
AC009432.2,Mic,-1.23652126999145,4.41330488438349,5.21837341523848,0.0248910890306315,0.256666073147152,0.337360253738397,High_vs_Not_AD
LINC02254,Mic,-0.78765705611897,1.84033957473966,6.1178792936401,0.0150104482056831,0.209844112490889,0.309034889210898,High_vs_Not_AD
AC036108.1,Mic,-0.560314189095351,2.12428769262921,5.53533533220328,0.0206892472256856,0.239030190127243,0.326787334178436,High_vs_Not_AD
WDR90,Mic,-0.558378602350765,1.9132752659513,4.38712817163342,0.0387285729609347,0.301274612555678,0.366932646534975,High_vs_Not_AD
HAGHL,Mic,0.555509486310355,3.35443228136694,5.18947699332157,0.0252856464102904,0.258100894469482,0.338169159554971,High_vs_Not_AD
RPUSD1,Mic,0.521994448725662,1.84783129893246,4.58959617468375,0.0345812992807814,0.288806244902526,0.358398195987764,High_vs_Not_AD
AC009041.2,Mic,-0.623016406889158,3.60206631438833,4.21114546737707,0.0432946746639585,0.314451690731329,0.376011661236585,High_vs_Not_AD
CCNF,Mic,-0.965483704052405,1.95087842758831,12.9895168090185,0.00049004924520315,0.0571397419906873,0.135965732602925,High_vs_Not_AD
IL32,Mic,2.11969960714852,1.74339886317558,7.19664168448469,0.00834177765491868,0.170031732584636,0.283432672818234,High_vs_Not_AD
LINC00921,Mic,0.904042470371852,2.88861422143156,8.98696497697914,0.00356986805881718,0.127448768285641,0.234765944410198,High_vs_Not_AD
EMP2,Mic,1.11794846223222,3.92185205982877,8.12131510833002,0.0055160765872694,0.145920923053804,0.25999910409564,High_vs_Not_AD
LITAF,Mic,0.521074516482189,6.77915955187267,4.24971801769791,0.0423570842492769,0.311674117985699,0.374129320825158,High_vs_Not_AD
TMC7,Mic,-0.705119813057331,3.4881149855981,13.5760319376449,0.000405774862155652,0.05212487593691,0.125294209441122,High_vs_Not_AD
NPIPB5,Mic,0.628591834370394,5.9907863873119,10.7718793897377,0.00150411289160435,0.0901172244894,0.185950558377042,High_vs_Not_AD
HS3ST2,Mic,1.2274383271902,4.94968193924241,4.28028275913442,0.0416500493696949,0.30956946840013,0.372625366666172,High_vs_Not_AD
ARHGAP17,Mic,-0.50123481983919,7.28192493710173,8.80226852872998,0.00391992913549896,0.130637371785254,0.238975806507202,High_vs_Not_AD
APOBR,Mic,0.526765882037002,3.60598308832169,6.55386902811869,0.0122759067758483,0.193605857248009,0.301493394128702,High_vs_Not_AD
NUPR1,Mic,1.28511641323197,4.00914404421315,8.55024480224361,0.00445254060278293,0.136071795276177,0.24689154294236,High_vs_Not_AD
RABEP2,Mic,-0.511129119003531,5.25533423912803,11.2049812972179,0.00122441223501191,0.0818079719567594,0.174971613534486,High_vs_Not_AD
NPIPB11,Mic,0.676600893979574,2.87435658962051,5.2889165841251,0.0239254760367084,0.250988133722688,0.334316840616114,High_vs_Not_AD
SULT1A3,Mic,0.509970232094182,2.85442984954954,5.03454078987961,0.0274534072148974,0.266243599848634,0.343016456514712,High_vs_Not_AD
SEPTIN1,Mic,0.716196868201424,2.77817864538028,5.60064002021133,0.0202132701722904,0.23659671758423,0.325612139753955,High_vs_Not_AD
AC137494.1,Mic,-0.797738178030073,3.16196772895049,4.15894559362507,0.0445374555928484,0.317417350773966,0.378361067318727,High_vs_Not_AD
TOX3,Mic,-0.832246685559019,1.90966985931695,8.62237742635626,0.00411591083470549,0.131004893523423,0.241024848322985,High_vs_Not_AD
AC026462.4,Mic,2.60379838302446,1.39563552653887,19.4304441365355,2.1641378453786e-05,0.0147766877124922,0.061251885467254,High_vs_Not_AD
MT3,Mic,-0.581025901845877,4.01824025228832,5.97329231202454,0.0166344758328785,0.217179487230639,0.313121124470895,High_vs_Not_AD
ADGRG5,Mic,-0.747617593175865,4.53663827626915,6.07655038430094,0.0157508033432078,0.211506654418465,0.310603352188871,High_vs_Not_AD
CMTM1,Mic,0.501189946325459,5.40286537209395,10.5412447656644,0.00168030901083049,0.095088924287754,0.19222022287054,High_vs_Not_AD
CES4A,Mic,-0.731940816977164,3.01208338063973,10.4806721760923,0.00172032262303163,0.0959484662573792,0.194020017275171,High_vs_Not_AD
SLC9A5,Mic,-0.750702268554019,2.74608506186545,13.8649648677494,0.000348357848260595,0.0498395207991099,0.120512756049087,High_vs_Not_AD
ACD,Mic,0.520364321788441,2.22382196124774,4.7242364883099,0.0323130622491666,0.283768341377954,0.354757071204212,High_vs_Not_AD
THAP11,Mic,0.656766335834401,2.31993199448732,7.15270148558951,0.00888389973782801,0.173625088706326,0.285440976448619,High_vs_Not_AD
DPEP2,Mic,0.731866972778558,4.99945632431956,5.60116998815798,0.0202610579739158,0.236790375303481,0.325733334855476,High_vs_Not_AD
PKD1L3,Mic,0.826858864787223,2.22491254733849,9.22992825669334,0.00309555520523039,0.121500378207964,0.22619615515318,High_vs_Not_AD
AC004943.2,Mic,-0.549683466831959,4.00353865612399,5.28475571169353,0.0240177466503345,0.251503649974436,0.334534865340262,High_vs_Not_AD
FA2H,Mic,-0.743319214094265,1.87125193088853,8.26283776936789,0.00493229825113251,0.140372989186512,0.254006429767175,High_vs_Not_AD
AC106729.1,Mic,-1.6392363447771,3.5794367370784,6.11923307851434,0.0153220550665168,0.210617120265313,0.309088232816351,High_vs_Not_AD
IRF8,Mic,-0.566106226503664,7.22909605638633,10.3413153486607,0.00184896500977134,0.0992754211748422,0.196642615436209,High_vs_Not_AD
CBFA2T3,Mic,-0.526912058919971,4.54683830839238,7.21822803262664,0.00870882403299304,0.17188587850535,0.283642529855553,High_vs_Not_AD
RPL13,Mic,0.766921898057635,7.94793118399997,13.0634700171825,0.000512775355778407,0.0585718296732695,0.135965732602925,High_vs_Not_AD
RFLNB,Mic,1.2266092770909,2.03844560976342,12.9206317037242,0.00051037464897694,0.0585718296732695,0.135965732602925,High_vs_Not_AD
NXN,Mic,-0.547659241379609,6.43819523482453,8.80166894770954,0.00392136193180437,0.130637371785254,0.238975806507202,High_vs_Not_AD
RILP,Mic,0.793957100998193,1.9365701344773,10.1711898005425,0.00191075688798562,0.101150675554849,0.198475810414137,High_vs_Not_AD
AC090617.4,Mic,-0.910050815730824,2.17271922143242,9.12504093517293,0.00323653222936283,0.123300772394776,0.229261216995777,High_vs_Not_AD
TAX1BP3,Mic,0.560981025400743,2.29137066134711,4.70632890333901,0.0326689078653044,0.284905135887182,0.355324861049554,High_vs_Not_AD
CXCL16,Mic,0.675020596876021,5.81160284149336,12.9998576202728,0.000528253710835812,0.0588769834474208,0.13622775695007,High_vs_Not_AD
VMO1,Mic,1.03008790161537,2.49843908414069,6.55336748429506,0.0121630375171883,0.193257151661992,0.300869830662836,High_vs_Not_AD
ACAP1,Mic,1.13600586009137,2.73009388177899,7.11570895783606,0.00913143283047906,0.174500047783064,0.287183783250001,High_vs_Not_AD
CD68,Mic,0.53757315294538,5.38619265777484,7.34512491109045,0.00815668862803048,0.167987888890878,0.282419564715151,High_vs_Not_AD
ALOX15B,Mic,1.23006690641505,5.14918459823059,6.43468583846686,0.0130501741479649,0.198412252757146,0.302504571490577,High_vs_Not_AD
PER1,Mic,0.703801578963968,5.87661836746429,6.87064227014199,0.0104048819153388,0.18191141876898,0.291944327809582,High_vs_Not_AD
AC135178.4,Mic,-0.587752152290862,2.05858539755639,6.7519658879943,0.0108385682243266,0.185171890182255,0.294569165837592,High_vs_Not_AD
MYH10,Mic,-0.508995971281988,4.40832438604092,7.07738581510826,0.00936169216777286,0.175054847018381,0.287183783250001,High_vs_Not_AD
AC002091.1,Mic,0.919064529756291,2.65640944521963,8.20083287566877,0.00525151885703534,0.143170005098816,0.257313222831307,High_vs_Not_AD
HS3ST3B1,Mic,1.14501817567252,2.24535178333594,6.36827463607405,0.0133250681164892,0.199258634807799,0.302505881181669,High_vs_Not_AD
MTRNR2L1,Mic,2.17764012694241,2.06686383294039,5.26520988827456,0.0238183391924062,0.250988133722688,0.33379920263925,High_vs_Not_AD
RAB34,Mic,0.678780392724372,2.31647238228276,7.68902880718262,0.0067520554222496,0.155780298463409,0.271357746156781,High_vs_Not_AD
ATAD5,Mic,-0.578082795082887,4.84250940611974,7.07684570840047,0.00936127536767574,0.175054847018381,0.287183783250001,High_vs_Not_AD
OMG,Mic,-0.558323446440457,4.29161279171065,4.31291516191133,0.0409055637679564,0.3066372831111,0.371122007482071,High_vs_Not_AD
AC116407.2,Mic,0.655405715295094,2.36317690581578,4.49171783699782,0.0368209874956004,0.296410648993545,0.362346649374385,High_vs_Not_AD
AC005899.7,Mic,0.788806086964882,1.80802547382327,7.17762801114631,0.0085924115105781,0.170253298924631,0.283432672818234,High_vs_Not_AD
MYO1D,Mic,0.564177856108561,6.02522631436564,8.46228535251852,0.0046419630457769,0.138164536193923,0.249762558311772,High_vs_Not_AD
CCL2,Mic,-4.17994115003606,2.58658948666814,71.4445808936143,1.39106353951542e-13,2.10857411319747e-09,1.78449804039656e-08,High_vs_Not_AD
SLFN12L,Mic,1.93772443741507,3.73111500308476,7.60686553978733,0.00713908660318441,0.159373011385964,0.273156645303066,High_vs_Not_AD
CCL5,Mic,2.72485682470401,3.12638567469442,10.4132336068838,0.00173795753345539,0.096145840482178,0.194020017275171,High_vs_Not_AD
CCL3,Mic,-2.70669705987458,3.56170026389777,19.2919520775061,3.13217578813908e-05,0.0169562573559329,0.0648072430048138,High_vs_Not_AD
CCL4,Mic,-2.21808056119659,3.91344282961012,13.707861248996,0.00038124144025974,0.0507721598391574,0.122543070211031,High_vs_Not_AD
AC243829.1,Mic,1.39693460187776,2.67156281966187,6.77715593958937,0.0108532853835905,0.185171890182255,0.294569165837592,High_vs_Not_AD
CCL4L2,Mic,-1.47850714372566,2.33236449340331,4.20711970739525,0.0428258190377455,0.312243273195838,0.375064466259871,High_vs_Not_AD
IKZF3,Mic,1.53884698987365,3.53663789093971,7.1337072570168,0.00909367983382298,0.174500047783064,0.286836619159654,High_vs_Not_AD
RARA,Mic,0.662893487809608,2.10059319755178,4.24612564935644,0.0420515502699647,0.310098339839636,0.373323577471062,High_vs_Not_AD
P3H4,Mic,-0.555992280125934,2.34211745378589,6.28720881777079,0.013940766311578,0.203217681257553,0.304039190839714,High_vs_Not_AD
GHDC,Mic,0.614329835998666,3.18841158016906,10.5321400028756,0.00168856684184546,0.0951497999579685,0.192449404213216,High_vs_Not_AD
VAT1,Mic,1.11942855585282,2.85421963037479,15.8955690752652,0.000140813433347348,0.0328376926566016,0.0971181165059025,High_vs_Not_AD
GRN,Mic,0.620075780802163,6.12828649471453,10.5837821817269,0.00164582134488802,0.094331644202144,0.191272946578436,High_vs_Not_AD
HEXIM1,Mic,0.586897568634169,3.52057470212898,10.8108370688812,0.0014804773825272,0.0894066779456066,0.185317610253679,High_vs_Not_AD
ARL17B,Mic,1.40831283565492,6.54829315241972,6.26982015351293,0.014220978834664,0.204517644379352,0.305630730079947,High_vs_Not_AD
SP2-AS1,Mic,-0.614443204776886,4.45017060126501,7.6857138239095,0.00686478167356319,0.1564757302374,0.272202117334301,High_vs_Not_AD
