symbol,LS,Correlation,FDR,mLog10pval,TF,Stage,Cell
DAP,44.8107948143538,0.920281838408695,1.38955412283506e-202,2.58865046304163,SPI1,Inter,Mic
SCARF1,129.69101049526,0.918992815075515,6.1637012857637e-201,4.14305893373421,SPI1,Inter,Mic
ANKS1A,57.3473504341846,0.916520935128329,7.5003616233628e-198,2.66088443376717,SPI1,Inter,Mic
UBE2W,31.3122904299375,0.915916985458176,4.11749704448459e-197,2.23125415788893,SPI1,Inter,Mic
ZNF467,51.4930892329553,0.911031178570442,2.47565666582959e-191,2.25503581634624,SPI1,Inter,Mic
ZDHHC3,80.8110083644697,0.91096564590795,2.94159403328738e-191,2.88183551745251,SPI1,Inter,Mic
RNF135,114.2078297032,0.910796609499403,4.59165975107658e-191,3.71469518401266,SPI1,Inter,Mic
FBXW11,52.7171465575852,0.910727828872777,5.50681434708292e-191,2.18476895421872,SPI1,Inter,Mic
ARL5C,63.8991812274088,0.910713303017841,5.72006113439531e-191,3.5284931165504,SPI1,Inter,Mic
SCAMP2,94.9417091551511,0.910049826000507,3.25798817283907e-190,4.10195875971675,SPI1,Inter,Mic
CEPT1,53.0798741983363,0.909389173144755,1.8171610445284e-189,3.05413684786235,SPI1,Inter,Mic
DRAM2,53.0265426115496,0.905010271467068,1.16991729807855e-184,3.05413684786235,SPI1,Inter,Mic
RTF2,53.4663560584912,0.903519676876404,4.49093973040012e-183,3.1221280756858,SPI1,Inter,Mic
BISPR,61.6465217800876,0.902467258849141,5.70667597917547e-182,2.04092165711426,SPI1,Inter,Mic
FLOT1,89.7282311212231,0.902452976467342,5.90530862820331e-182,3.05637724745343,SPI1,Inter,Mic
LRRC8C,63.3315113486557,0.901721828561294,3.39771215449255e-181,3.50731825021077,SPI1,Inter,Mic
MPZL1,67.5737889640329,0.90164358180983,4.08842267166929e-181,2.36695680314715,SPI1,Inter,Mic
HPSE,96.4157198782905,0.899996206741612,1.9921507232076e-179,2.04092165711426,SPI1,Inter,Mic
PCK2,80.3127541265717,0.898695948764628,4.06675040654106e-178,2.04092165711426,SPI1,Inter,Mic
RPN2,82.6205322241391,0.898466178734624,6.90128345788202e-178,2.26387164924157,SPI1,Inter,Mic
P2RY6,112.871702899644,0.897976356137875,2.12103635247952e-177,3.20111778022555,SPI1,Inter,Mic
SSH1,118.548582867605,0.897253032036338,1.10229265645098e-176,3.76885354622532,SPI1,Inter,Mic
TNFRSF1A,147.564861688572,0.89638626104336,7.79093054580021e-176,3.52677437720854,SPI1,Inter,Mic
KCMF1,49.6638620702915,0.895598104155058,4.54651672890668e-175,3.05413684786235,SPI1,Inter,Mic
NDST2,70.1952011045406,0.895503927423055,5.60476242953642e-175,3.94468368705254,SPI1,Inter,Mic
NFKBIE,68.9959377852921,0.894794478662091,2.70739432816722e-174,3.5284931165504,SPI1,Inter,Mic
ZNF691,72.1058163732463,0.892385508777895,5.26329413506866e-172,2.66088443376717,SPI1,Inter,Mic
TM9SF2,79.1984657807905,0.892213928878803,7.61973037978304e-172,2.27186134359424,SPI1,Inter,Mic
MANBAL,39.583105781733,0.891406935650202,4.31571143271107e-171,2.61132787502508,SPI1,Inter,Mic
PAPOLG,89.9501918076636,0.89003454331179,7.96753559474811e-170,4.49799183027781,SPI1,Inter,Mic
CBWD2,35.4472901353671,0.889532700697199,2.29270952976681e-169,2.61944894345103,SPI1,Inter,Mic
SLC7A6OS,74.7935701127455,0.888848158297475,9.63207112187095e-169,3.25971314408425,SPI1,Inter,Mic
HAVCR1,37.7113686584408,0.887014875645336,4.26615641599155e-167,2.18476895421872,SPI1,Inter,Mic
JDP2,134.628206113232,0.884210625170883,1.23749227253349e-164,2.85828078890078,SPI1,Inter,Mic
NEDD9,69.0596084566302,0.883899669683031,2.30021868846236e-164,4.89006678634097,SPI1,Inter,Mic
WDR77,147.330177358398,0.882069424207475,8.50059416167189e-163,2.88467848713383,SPI1,Inter,Mic
USP10,57.6788168458758,0.879071236789542,2.75879878256375e-160,2.4235920924912,SPI1,Inter,Mic
SRA1,81.8888771450807,0.879028831425573,2.99104790464039e-160,2.96749902517427,SPI1,Inter,Mic
PSMB8,151.062063584447,0.878863521113072,4.09216463090274e-160,2.43289373563946,SPI1,Inter,Mic
MOB3A,100.864702894296,0.878657669877439,6.04761268008778e-160,4.11543617875314,SPI1,Inter,Mic
POLD4,62.9410505336342,0.877319627036409,7.53959289637038e-159,2.90203763878537,SPI1,Inter,Mic
ERMAP,65.8028471977712,0.87682709881562,1.8932946855587e-158,2.66088443376717,SPI1,Inter,Mic
SP110,94.0076906680808,0.876027764701597,8.37901144781459e-158,4.99104442416422,SPI1,Inter,Mic
RELT,105.467942200586,0.875621475791899,1.78094902491871e-157,3.67804422964145,SPI1,Inter,Mic
MOB1B,31.289203647066,0.874588162147618,1.19245512872383e-156,2.58865046304163,SPI1,Inter,Mic
ARHGEF6,34.3988295692988,0.871080388265748,6.69931658576744e-154,2.12481984923007,SPI1,Inter,Mic
RAB1A,56.3731773603592,0.870377618684279,2.32830467618778e-153,3.33622686216884,SPI1,Inter,Mic
DCP2,35.619894215017,0.870330446263773,2.53171223592906e-153,2.23125415788893,SPI1,Inter,Mic
ELL,77.7846735285523,0.864813152763042,3.53644142170545e-149,2.17368363293163,SPI1,Inter,Mic
SHLD1,48.6180454133293,0.86460145304836,5.05862839012386e-149,3.04986383190843,SPI1,Inter,Mic
HELB,55.1253019511133,0.864205655659139,9.85922650500273e-149,2.25503581634624,SPI1,Inter,Mic
CYP27C1,82.6458475475925,0.863098976349356,6.29338251270305e-148,2.57393544430215,SPI1,Inter,Mic
TEP1,80.5175459185776,0.863043556818985,6.90340323672268e-148,3.50731825021077,SPI1,Inter,Mic
DHX16,85.2596583881348,0.858508136358274,1.16650188566833e-144,2.57393544430215,SPI1,Inter,Mic
TIGAR,75.7590447369,0.856335250545445,3.72989061304431e-143,4.89006678634097,SPI1,Inter,Mic
NSL1,52.2542697601082,0.855389958976175,1.6551666914927e-142,2.33607943597537,SPI1,Inter,Mic
IPCEF1,66.8132985349908,0.854019716492892,1.40721457258033e-141,2.68426026178157,SPI1,Inter,Mic
SLC2A3,50.3330312488672,0.853830499645989,1.88721883857436e-141,5.57838033871575,SPI1,Inter,Mic
SETD2,78.2017214257782,0.853471283299658,3.29728636258937e-141,5.76351610351893,SPI1,Inter,Mic
EIF4EBP1,61.5060222755065,0.851132956688453,1.19387946345088e-139,2.61944894345103,SPI1,Inter,Mic
AGPAT3,46.1943719596633,0.850523812129922,3.01143201208441e-139,2.18476895421872,SPI1,Inter,Mic
USPL1,100.999934533874,0.84958621866318,1.24163992073467e-138,3.99651267217986,SPI1,Inter,Mic
PTGER4,52.8954450713841,0.849515799907553,1.38071565711801e-138,2.05991625501713,SPI1,Inter,Mic
RPL13A,76.0859857467199,0.849254161041468,2.04342139865032e-138,2.33607943597537,SPI1,Inter,Mic
RPS9,102.236184726527,0.84807623540129,1.18888835762206e-137,3.76885354622532,SPI1,Inter,Mic
PGM2,43.7738692008769,0.846205728134706,1.8930055354243e-136,2.16137911034814,SPI1,Inter,Mic
DPP9,78.3774584257329,0.845566045167245,4.83158963024227e-136,5.76351610351893,SPI1,Inter,Mic
GOLPH3L,36.1510638261856,0.840768308899025,4.79977804167266e-133,2.13413204647402,SPI1,Inter,Mic
SPRED1,32.6854447605246,0.838220018368794,1.70958709278617e-131,2.33607943597537,SPI1,Inter,Mic
GCNT7,48.063142753852,0.835979680980123,3.75552078342181e-130,3.1221280756858,SPI1,Inter,Mic
IKBKB,52.2836427093041,0.835311577409369,9.35006037468433e-130,2.4235920924912,SPI1,Inter,Mic
ANKRD44-IT1,114.413060203174,0.832289980169081,5.51955645209686e-128,5.26641524027836,SPI1,Inter,Mic
IFNAR1,98.049270939513,0.830135425354159,9.60299555321382e-127,4.89971732860134,SPI1,Inter,Mic
MTMR14,39.1898773450445,0.830064452938148,1.05381422831823e-126,2.13413204647402,SPI1,Inter,Mic
SAP25,42.5754894046211,0.830015347598259,1.12398779142107e-126,2.05991625501713,SPI1,Inter,Mic
OTULIN,80.2015268286956,0.829477519668658,2.27782735617305e-126,4.04451017839323,SPI1,Inter,Mic
NFATC3,59.9239825187084,0.826839932582782,7.02336188676709e-125,2.60961491194151,SPI1,Inter,Mic
SRSF7,36.8080330710643,0.826443013368542,1.17055599262207e-124,2.78908810823144,SPI1,Inter,Mic
RPS3,56.3593903576586,0.825810629573636,2.63594243469277e-124,2.33607943597537,SPI1,Inter,Mic
C19orf38,54.0479963545692,0.824209167941116,2.02428184034928e-123,2.4235920924912,SPI1,Inter,Mic
SLC5A9,68.8031280767739,0.8211917864227,8.90862231216647e-122,2.13413204647402,SPI1,Inter,Mic
ADAM9,36.0819797368532,0.821067741984183,1.03907647933883e-121,2.4235920924912,SPI1,Inter,Mic
RPL19,32.7569046209235,0.819325597075843,8.92881129136553e-121,2.12481984923007,SPI1,Inter,Mic
PRDM11,36.7744712206892,0.818046738667056,4.2713863770055e-120,2.18476895421872,SPI1,Inter,Mic
ARHGAP26-AS1,50.2011981478594,0.81783289714142,5.54271533693173e-120,3.95535719133782,SPI1,Inter,Mic
BTG2,51.4329812534451,0.81592700161521,5.54838484816943e-119,2.04092165711426,SPI1,Inter,Mic
HORMAD1,39.9015803187301,0.815773861440685,6.66853587793351e-119,2.58865046304163,SPI1,Inter,Mic
IL10RB,104.887023279126,0.815071525671066,1.54778886011188e-118,4.31103633124812,SPI1,Inter,Mic
USF2,69.1983573335214,0.813698894049734,7.93715597337393e-118,3.96142918417262,SPI1,Inter,Mic
MOB3C,40.0733734212078,0.812712192069712,2.55106260108648e-117,2.18476895421872,SPI1,Inter,Mic
PSMB9,130.139959765897,0.811277837112051,1.37236449029079e-116,2.32530646522103,SPI1,Inter,Mic
TMEM39A,79.4392415080821,0.810684415414526,2.74356987868694e-116,2.78114903178054,SPI1,Inter,Mic
KLF16,45.0803480931396,0.81052751246427,3.29449094740629e-116,2.04092165711426,SPI1,Inter,Mic
VAMP8,144.374793076158,0.810480807999995,3.47829419878406e-116,3.9061675680158,SPI1,Inter,Mic
SUMO4,114.222054846536,0.804938924758089,1.98720065495665e-113,3.10489970332002,SPI1,Inter,Mic
EIF3D,33.8520553472844,0.804717897189513,2.5485698654525e-113,4.66285849208381,SPI1,Inter,Mic
VARS,99.4230905694183,0.801991308332974,5.36178117657053e-112,4.23661615384253,SPI1,Inter,Mic
CCDC12,42.4469780722329,0.801481242585741,9.43105832420198e-112,3.95535719133782,SPI1,Inter,Mic
KMT2D,74.0336815285161,0.801080174538937,1.46748028795604e-111,3.4983851351659,SPI1,Inter,Mic
FAM110A,34.5202521716645,0.799872660997335,5.53312455798197e-111,2.12481984923007,SPI1,Inter,Mic
ARL8B,36.5765636786281,0.798230898477148,3.31414146732921e-110,3.04986383190843,SPI1,Inter,Mic
SLC8B1,47.5245935760932,0.797902349506209,4.73083876550128e-110,3.54003401499092,SPI1,Inter,Mic
NUP85,75.3547808633979,0.797238728988845,9.69747721930124e-110,3.05637724745343,SPI1,Inter,Mic
APOBEC3C,47.1504330378432,0.791828776909294,3.03672876879841e-107,2.25503581634624,SPI1,Inter,Mic
IRF2BPL,57.8265486688809,0.790774317871447,9.12642677361767e-107,2.72591691914543,SPI1,Inter,Mic
MARCH2,74.0681053460436,0.788948374135784,6.04792590113942e-106,2.57820300588639,SPI1,Inter,Mic
CALML4,46.8342518139949,0.787441334470158,2.83260406034456e-105,3.1221280756858,SPI1,Inter,Mic
SLC7A6,62.1767984841087,0.786579757190926,6.8158547397762e-105,3.33622686216884,SPI1,Inter,Mic
AP3M1,32.4142350678157,0.786512413895933,7.29751432247839e-105,2.18476895421872,SPI1,Inter,Mic
GABPB1,56.5411626687036,0.785440073256442,2.16361300670012e-104,2.13413204647402,SPI1,Inter,Mic
GALM,35.9750699683427,0.78513308723864,2.94809007256216e-104,2.61944894345103,SPI1,Inter,Mic
TICAM1,50.5358160539514,0.784832541247827,3.98920440523768e-104,4.49799183027781,SPI1,Inter,Mic
SERPINF2,76.7420932222013,0.783666210642199,1.28593144001274e-103,2.47172766171974,SPI1,Inter,Mic
SDSL,60.7540664031172,0.78137161840384,1.25957122697625e-102,3.588396399338,SPI1,Inter,Mic
PDS5A,32.7326475234333,0.780760609597445,2.30453208219813e-102,2.18476895421872,SPI1,Inter,Mic
TBC1D9,56.7084231726892,0.78040566732872,3.26996413949998e-102,4.99104442416422,SPI1,Inter,Mic
MICAL1,38.843623253299,0.778297304499235,2.57545679964443e-101,2.13413204647402,SPI1,Inter,Mic
SLC9A9,32.0141155625639,0.778034361841788,3.32537925370799e-101,2.04092165711426,SPI1,Inter,Mic
GM2A,45.1623072392969,0.776647010722624,1.27470486137889e-100,2.05991625501713,SPI1,Inter,Mic
SFXN2,49.2380121107381,0.769624519195921,9.89034236175831e-98,2.88183551745251,SPI1,Inter,Mic
TXNDC11,33.8962441973666,0.768069018517943,4.17918721281825e-97,2.33607943597537,SPI1,Inter,Mic
NEMP1,95.9690976130949,0.767573156638434,6.6031088661817e-97,2.70588732442696,SPI1,Inter,Mic
EDEM3,42.3606302131163,0.767537197823883,6.82533235051209e-97,3.5284931165504,SPI1,Inter,Mic
APOL3,32.3656332892289,0.766370130427984,1.99327367463516e-96,3.12776474609893,SPI1,Inter,Mic
KLHL18,41.058925885634,0.765629969778199,3.92111305302963e-96,4.14492146795093,SPI1,Inter,Mic
RNF144B,69.8794790671897,0.762840473232742,4.90738005442163e-95,2.25738197793664,SPI1,Inter,Mic
PAX8-AS1,38.9808535613288,0.75951708480052,9.51874586751968e-94,3.5284931165504,SPI1,Inter,Mic
IFFO1,136.512998665428,0.755885584597511,2.30426398353364e-92,5.50703846763362,SPI1,Inter,Mic
ERCC3,40.036341447994,0.755812136013907,2.45619517397931e-92,3.18938678406674,SPI1,Inter,Mic
PGPEP1,92.5270401164901,0.755517309532526,3.173285600838e-92,2.33379627096929,SPI1,Inter,Mic
WAPL,30.4925769238187,0.753689222891601,1.54003565606285e-91,2.61132787502508,SPI1,Inter,Mic
LRMP,53.1063989957306,0.749057765994046,7.92966862284989e-90,2.96749902517427,SPI1,Inter,Mic
TNIP1,46.1092449086442,0.748774642317383,1.00603928702159e-89,2.33607943597537,SPI1,Inter,Mic
TM9SF3,57.0272830672061,0.746560553098367,6.40373842382216e-89,2.47036745501582,SPI1,Inter,Mic
WBP1L,54.5036373422398,0.745128366090602,2.09989568110652e-88,2.57393544430215,SPI1,Inter,Mic
SMYD4,67.311413759865,0.744628294320641,3.17249949522148e-88,2.67755272595962,SPI1,Inter,Mic
MGAT5,39.3261329718171,0.733213226795658,3.03684711925572e-84,2.18476895421872,SPI1,Inter,Mic
YBX1,36.9506595206534,0.729894187883025,3.99510011985401e-83,2.18476895421872,SPI1,Inter,Mic
HNRNPA1,40.7962551378012,0.728985503764296,8.03965469622172e-83,2.33607943597537,SPI1,Inter,Mic
CRK,48.0910506333812,0.726421541539944,5.69175908938468e-82,2.06406641020151,SPI1,Inter,Mic
LMBR1L,46.2498285565839,0.721933418546993,1.65812873949089e-80,3.5284931165504,SPI1,Inter,Mic
USP39,101.278603662093,0.721066638639839,3.15495791092894e-80,3.9541778048129,SPI1,Inter,Mic
PLEKHM1,53.1519368797762,0.720441657426776,5.00817428520327e-80,2.66088443376717,SPI1,Inter,Mic
GSAP,42.6254112767649,0.720066895910436,6.60402369566758e-80,2.16137911034814,SPI1,Inter,Mic
FAM192A,58.303222920304,0.719510346019886,9.95271692447133e-80,3.588396399338,SPI1,Inter,Mic
MYDGF,56.4244090974074,0.719070386026237,1.37511095829777e-79,4.44948541407815,SPI1,Inter,Mic
NEMF,32.5363347570897,0.710265255225496,7.84562944190894e-77,2.05991625501713,SPI1,Inter,Mic
RNF31,50.6904708670246,0.708653653137292,2.4416018870912e-76,2.04092165711426,SPI1,Inter,Mic
RPL10A,43.6766715647082,0.706915176957656,8.24246391487112e-76,2.33607943597537,SPI1,Inter,Mic
ARAP1,42.2810178742111,0.705277115971314,2.57137217016702e-75,2.96749902517427,SPI1,Inter,Mic
HCP5,44.6228701253877,0.701735034410754,2.93271058033661e-74,2.06406641020151,SPI1,Inter,Mic
NARS2,30.3089262834843,0.699373117874993,1.45759784241691e-73,2.18476895421872,SPI1,Inter,Mic
TAP2,94.8086997550546,0.699076334429914,1.78082976936069e-73,2.10823617167149,SPI1,Inter,Mic
VPS26A,66.2126401486611,0.693619497514067,6.77155479067964e-72,2.70588732442696,SPI1,Inter,Mic
YIF1B,38.1358282938229,0.69287551880436,1.10591995311562e-71,4.14492146795093,SPI1,Inter,Mic
CRLF3,41.9991751165036,0.682800046245218,7.2938602674258e-69,2.80065091674986,SPI1,Inter,Mic
FAM219B,49.6466102739084,0.682556093881347,8.50597328839439e-69,3.64762123834929,SPI1,Inter,Mic
HSPA1A,64.3925020064126,0.68117902017487,2.02182678175596e-68,2.32530646522103,SPI1,Inter,Mic
CSTF1,31.4504082541106,0.677962861018919,1.49992560726969e-67,2.61944894345103,SPI1,Inter,Mic
DDAH2,75.7929153080308,0.67766263964062,1.80611816747951e-67,2.53993548167093,SPI1,Inter,Mic
USP3-AS1,32.148984286482,0.672890346033723,3.35920825162352e-66,4.46263894968355,SPI1,Inter,Mic
PSD4,47.1907721266226,0.672308291576264,4.77861334015372e-66,3.12776474609893,SPI1,Inter,Mic
ABHD12,40.3830476869897,0.66975716199153,2.22197035822077e-65,2.80065091674986,SPI1,Inter,Mic
APEX1,43.1050663852928,0.662106713103025,2.03540183827258e-63,2.13413204647402,SPI1,Inter,Mic
TMEM109,36.3427710058793,0.658734564065994,1.42906258620156e-62,3.63104002472051,SPI1,Inter,Mic
PRDM10,39.3498235733418,0.657540883639783,2.83149387662153e-62,2.61944894345103,SPI1,Inter,Mic
TSEN34,53.0899364310274,0.651891475999027,6.91251802610737e-61,3.00127522057203,SPI1,Inter,Mic
TMEM65,45.3886261292557,0.64442816834433,4.24105720066323e-59,6.69415439272917,SPI1,Inter,Mic
ATP13A3,34.5357085219007,0.641185154119173,2.44974452899878e-58,3.05413684786235,SPI1,Inter,Mic
PITPNA,49.8441635975011,0.638219820919108,1.19427028433325e-57,2.96749902517427,SPI1,Inter,Mic
H2AFJ,39.0425941097979,0.636534145640883,2.9150596739868e-57,4.66285849208381,SPI1,Inter,Mic
DDX39B,39.4143647852885,0.631260237425709,4.59407556853409e-56,2.04092165711426,SPI1,Inter,Mic
GNLY,73.8748126426964,0.62456627747367,1.41119161580721e-54,4.89971732860134,SPI1,Inter,Mic
BCKDK,46.6430616213458,0.617018630448324,6.07550709068309e-53,3.07890968006044,SPI1,Inter,Mic
EAF2,39.9737991671539,0.616910479418991,6.40770795296505e-53,3.25971314408425,SPI1,Inter,Mic
PRKAG1,31.4184573536547,0.614086364655188,2.55003681889817e-52,2.12481984923007,SPI1,Inter,Mic
TFPT,34.5634887927162,0.612009088323154,6.97988558370585e-52,2.60961491194151,SPI1,Inter,Mic
CHST15,32.4572328190731,0.605584586517122,1.49812634257736e-50,2.26387164924157,SPI1,Inter,Mic
GPBP1L1,31.5700883173615,0.597522295312576,6.3754906301284e-49,3.07890968006044,SPI1,Inter,Mic
PRRC2A,38.0110609164757,0.588835046973387,3.22654747204078e-47,2.80065091674986,SPI1,Inter,Mic
MPZ,61.3924645888756,0.587680810600938,5.38597352554742e-47,3.12776474609893,SPI1,Inter,Mic
FUS,38.9669470180776,0.576948747486764,5.74264654549141e-45,3.50731825021077,SPI1,Inter,Mic
GPR107,35.0588621108107,0.57633313631225,7.46796664521043e-45,2.80065091674986,SPI1,Inter,Mic
MIIP,47.0413633043977,0.570479243095253,8.83175288520342e-44,2.57393544430215,SPI1,Inter,Mic
ZC3H18,30.8058734037344,0.555091248297939,4.62797025256706e-41,2.61132787502508,SPI1,Inter,Mic
ZNF362,43.0819597636452,0.547893243379177,7.75595852224276e-40,4.49799183027781,SPI1,Inter,Mic
LENG9,66.0262246932111,0.533457131321435,1.80812841111658e-37,3.91729214422958,SPI1,Inter,Mic
ANGEL1,58.5389502259889,0.52997536857714,6.47352281941124e-37,2.80348752585212,SPI1,Inter,Mic
TEFM,31.3134320611206,0.518551356939535,3.83896667633357e-35,3.4983851351659,SPI1,Inter,Mic
PARP9,46.8444536076109,0.969579889611437,2.83752877329479e-303,2.52411653771841,STAT2,Inter,Mic
RNF135,57.3852614699484,0.9627596909712,7.13611013686156e-282,2.06306878363801,STAT2,Inter,Mic
RREB1,100.802296118104,0.952735886906306,8.90008210083818e-257,2.61602219903772,STAT2,Inter,Mic
ITPRIPL2,35.1099079157476,0.952286837152576,8.7636553336037e-256,2.22666115802487,STAT2,Inter,Mic
APOBEC3G,89.5832321131254,0.949920557046732,1.04356289975974e-250,2.40546720807762,STAT2,Inter,Mic
ZFHX3,79.6702462015361,0.948936234235583,1.13399451575925e-248,2.26898122933227,STAT2,Inter,Mic
HLA-C,46.4481234570855,0.944916283476061,9.27853506140856e-241,2.91850910358612,STAT2,Inter,Mic
DTX3L,43.6112450842329,0.942395158396298,4.22556912339966e-236,2.52411653771841,STAT2,Inter,Mic
CFLAR-AS1,76.2803434757576,0.934892196820664,1.91675354061985e-223,2.64818713292097,STAT2,Inter,Mic
PARP14,45.8218665919439,0.93369214436461,1.48716772026849e-221,2.52411653771841,STAT2,Inter,Mic
LAP3,23.86043970428,0.93345817620662,3.43479420944191e-221,2.10284840836604,STAT2,Inter,Mic
ADAP2,63.7024229760071,0.925198454057682,3.97913813562401e-209,2.06306878363801,STAT2,Inter,Mic
CDKN1A,55.1330496521442,0.922335876216598,2.88435393018748e-205,3.26735288911131,STAT2,Inter,Mic
KLF6,57.3459581624999,0.919899005334481,4.3173223736549e-202,3.43392666851363,STAT2,Inter,Mic
VAMP8,89.1374109969304,0.910136489156222,2.59615554864059e-190,2.2609126684643,STAT2,Inter,Mic
HLA-B,61.6538127628972,0.908874678240296,6.87651537196562e-189,2.01412504636953,STAT2,Inter,Mic
RPN2,50.6835335491368,0.90777764746096,1.14155825528606e-187,2.19043156450335,STAT2,Inter,Mic
CASP10,94.4804454242369,0.89369830198849,3.02576815522741e-173,2.64818713292097,STAT2,Inter,Mic
SP3,44.9462730738233,0.89337075540008,6.19051626619935e-173,3.12060945210307,STAT2,Inter,Mic
DUSP12,63.0679925806165,0.891643794033948,2.59981377212532e-171,3.057139110045,STAT2,Inter,Mic
ARHGAP30,62.4221804316436,0.891449804254484,3.93751741966466e-171,2.22666115802487,STAT2,Inter,Mic
RUBCNL,45.0404323487058,0.890108172706674,6.82010348648438e-170,2.60273830833418,STAT2,Inter,Mic
TLR10,69.8124929003532,0.888657305047012,1.43550042289713e-168,4.01322955294628,STAT2,Inter,Mic
CLEC9A,108.031437153208,0.886673717418637,8.56761211662285e-167,3.65955157115971,STAT2,Inter,Mic
P2RY12,61.8827281128872,0.886068331559778,2.94056478363078e-166,2.1173566274896,STAT2,Inter,Mic
CLEC1A,110.633682724828,0.885743871428647,5.68251595332053e-166,4.10028539204686,STAT2,Inter,Mic
P2RY13,63.6893565600294,0.884870088424011,3.3066472043603e-165,2.1173566274896,STAT2,Inter,Mic
FCER1G,63.8413158698856,0.883509508066514,4.99479138159458e-164,2.60162226196864,STAT2,Inter,Mic
MRC1,36.9371625992899,0.882771737995588,2.14714254820484e-163,2.20623749883593,STAT2,Inter,Mic
IKBKB,36.2253637459,0.882468459482767,3.89712341521553e-163,2.1673081860121,STAT2,Inter,Mic
TCIRG1,52.6925352786556,0.882371518080634,4.71088157764431e-163,2.3855798495037,STAT2,Inter,Mic
LILRA2,112.885905017611,0.882044754350073,8.92035368735365e-163,2.10423710290835,STAT2,Inter,Mic
CCR5,112.553001201797,0.881314265422965,3.70218818981914e-162,3.48075833171074,STAT2,Inter,Mic
PTAFR,52.7461096849736,0.881236610897472,4.30361776404348e-162,2.84596754576546,STAT2,Inter,Mic
TLR1,68.019530896126,0.881088654933567,5.73535486861076e-162,3.47669463975741,STAT2,Inter,Mic
RGS1,70.6958084437853,0.880686494147116,1.25062770589616e-161,2.63376219162804,STAT2,Inter,Mic
LPAR6,62.0220293218727,0.880678399369243,1.27028440121858e-161,2.40546720807762,STAT2,Inter,Mic
NCMAP,48.3847810202584,0.880569801920937,1.56625589054624e-161,2.16617038568494,STAT2,Inter,Mic
FCGR2A,50.0105780013112,0.880515111290095,1.73956412817181e-161,3.2499681597067,STAT2,Inter,Mic
TNFSF10,51.1429766393636,0.880421395195965,2.08385318858395e-161,2.52411653771841,STAT2,Inter,Mic
SLC11A1,67.8008295812602,0.880379879355058,2.25735063997175e-161,2.32163436017476,STAT2,Inter,Mic
FCGR3A,69.7269785747373,0.880312255388651,2.57069569707486e-161,3.43392666851363,STAT2,Inter,Mic
CPVL,73.656456775342,0.8802543066351,2.87199031002469e-161,4.14097538470404,STAT2,Inter,Mic
SP100,98.2469772637365,0.880019931617318,4.49975374770296e-161,2.40546720807762,STAT2,Inter,Mic
HSPA6,69.3085738297368,0.879874466288882,5.94690585137453e-161,3.7962265008246,STAT2,Inter,Mic
SP140,67.2848997814782,0.879322132413806,1.71243544680862e-160,2.38570517768139,STAT2,Inter,Mic
RGS18,28.2653043067088,0.879305152566036,1.7683353439013e-160,2.10284840836604,STAT2,Inter,Mic
MFNG,89.7278682143647,0.879272401176384,1.88210092089003e-160,2.36171651302178,STAT2,Inter,Mic
FCGR2B,68.4208814402898,0.879024825578745,3.01309525753405e-160,3.7962265008246,STAT2,Inter,Mic
TMEM156,60.8419883982141,0.878995197450578,3.18770483443896e-160,3.32398212918969,STAT2,Inter,Mic
CLEC7A,92.1969986716653,0.878120940028845,1.67047289544222e-159,4.1408894979222,STAT2,Inter,Mic
CYTH4,87.9383693929552,0.877672654529643,3.88356413843451e-159,3.06594359213317,STAT2,Inter,Mic
HCK,52.7826089582556,0.877165238051692,1.00687427052114e-158,2.3855798495037,STAT2,Inter,Mic
CCR1,176.897775687538,0.87649840318692,3.49490328848454e-158,5.74065256417782,STAT2,Inter,Mic
TLR6,67.8719969222053,0.876064770440284,7.82324669885068e-158,3.47669463975741,STAT2,Inter,Mic
SNX18,65.3317209835496,0.87484620337881,7.43331487932628e-157,2.47888875906978,STAT2,Inter,Mic
SAMSN1,74.3187154611043,0.874842521975874,7.48381914811569e-157,2.06306878363801,STAT2,Inter,Mic
HIST1H2BF,50.3141791686113,0.874270187887566,2.13352806600933e-156,3.057139110045,STAT2,Inter,Mic
OLFML3,83.9283014306122,0.874099203499272,2.91564162359602e-156,3.24304505196732,STAT2,Inter,Mic
HIST1H2BD,38.1120230359979,0.8714728581409,3.32477326160844e-154,2.38570517768139,STAT2,Inter,Mic
RNASET2,44.4370843163184,0.870978875198602,8.02273463607729e-154,2.06306878363801,STAT2,Inter,Mic
OLR1,91.173067495345,0.86994313970491,5.01815832039602e-153,4.1408894979222,STAT2,Inter,Mic
LILRA1,113.871431981943,0.868641715761599,4.92679675026561e-152,2.10423710290835,STAT2,Inter,Mic
PARP15,32.3724007900605,0.866201461242777,3.33366952951744e-150,2.33965375890636,STAT2,Inter,Mic
CLDN7,66.9370720700681,0.865259193738254,1.66157459121175e-149,2.1673081860121,STAT2,Inter,Mic
RCSD1,63.9440718262941,0.864004290641873,1.38307851168644e-148,2.1173566274896,STAT2,Inter,Mic
ZDHHC3,50.1100622293388,0.861305180067461,1.23193281066615e-146,2.19043156450335,STAT2,Inter,Mic
MCM3,31.2977200704732,0.861276379599019,1.29140346730212e-146,4.12351459898393,STAT2,Inter,Mic
HIST1H1D,40.3621921973492,0.86069174501685,3.37033751258001e-146,2.60162226196864,STAT2,Inter,Mic
RAC2,86.5231668716151,0.857959612310441,2.81239269686646e-144,3.06594359213317,STAT2,Inter,Mic
